StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consentQ,PID,age,gender,gender_4_TEXT,S_ND1_R_1,S_ND1_R_2,S_ND1_R_3,S_ND1_R_4,S_ND1_M_1,R_ND2_R_1,R_ND2_R_2,R_ND2_R_3,R_ND2_R_4,R_ND2_M_1,F_M_R_1,F_M_R_2,F_M_R_3,F_M_R_4,F_M_M_1,A_M_R_1,A_M_R_2,A_M_R_3,A_M_R_4,A_M_M_1,attn_chk_1Q,attn_chk_2_Q,S_ND2_R_1,S_ND2_R_2,S_ND2_R_3,S_ND2_R_4,S_ND2_M_1,R_M_R_1,R_M_R_2,R_M_R_3,R_M_R_4,R_M_M_1,F_ND1_R_1,F_ND1_R_2,F_ND1_R_3,F_ND1_R_4,F_ND1_M_1,A_ND2_R_1,A_ND2_R_2,A_ND2_R_3,A_ND2_R_4,A_ND2_M_1,S_M_R_1,S_M_R_2,S_M_R_3,S_M_R_4,S_M_M_1,R_ND1_R_1,R_ND1_R_2,R_ND1_R_3,R_ND1_R_4,R_ND1_M_1,F_ND2_R_1,F_ND2_R_2,F_ND2_R_3,F_ND2_R_4,F_ND2_M_1,A_ND1_R_1,A_ND1_R_2,A_ND1_R_3,A_ND1_R_4,A_ND1_M_1,previous_version,Sample
2022-04-05 05:52:11,2022-04-05 05:53:50,0,,100,99,1,2022-04-05 05:53:51,R_1f9srlI8a5nr6lt,,,,,,,anonymous,EN,1,A3HRH90YGARAHB,34,1,,7,6,5,7,89,,,,,,7,6,5,6,89,,,,,,1,5,,,,,,7,6,5,6,83,,,,,,7,6,5,6,89,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 05:51:40,2022-04-05 05:54:53,0,,100,193,1,2022-04-05 05:54:54,R_1C1jPpJFMR9imfz,,,,,,,anonymous,EN,1,AKNBC1TE88NDO,30,2,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,5,6,6,6,62,,,,,,,,,,,5,7,7,5,73,,,,,,6,6,7,6,65,5,6,6,7,96,2,MTurk
2022-04-05 05:58:53,2022-04-05 06:00:00,0,,100,67,1,2022-04-05 06:00:01,R_DitCQmFmvSYExH3,,,,,,,anonymous,EN,1,A2XKGKNZA3CZJ,38,1,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,7,7,7,7,67,,,,,,,,,,,,,,,,,,,,,7,7,7,7,68,7,7,7,7,60,1,MTurk
2022-04-05 05:59:36,2022-04-05 06:02:15,0,,100,158,1,2022-04-05 06:02:15,R_9pk5B2cnZ4JERIB,,,,,,,anonymous,EN,1,A1GMPM7O6JTW59,36,2,,,,,,,,,,,,7,7,7,7,98,,,,,,7,5,,,,,,,,,,,,,,,,5,6,6,6,88,7,7,7,7,97,4,5,5,5,82,,,,,,,,,,,2,MTurk
2022-04-05 06:03:03,2022-04-05 06:06:50,0,,100,227,1,2022-04-05 06:06:51,R_1DG373nlDPED1M8,,,,,,,anonymous,EN,1,A3NWLYSM43Q7G,33,2,,7,7,6,7,33,,,,,,6,5,7,6,79,,,,,,1,3,,,,,,6,7,6,7,81,,,,,,6,7,6,7,67,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 06:06:44,2022-04-05 06:10:01,0,,100,196,1,2022-04-05 06:10:01,R_1rBsdBeFvXKvG9t,,,,,,,anonymous,EN,1,A1O8UCJE4SB5VO,44,1,,,,,,,,,,,,,,,,,7,6,7,6,80,1,2,,,,,,,,,,,,,,,,,,,,,7,6,7,6,84,6,7,6,5,82,5,6,7,6,84,,,,,,2,MTurk
2022-04-05 06:08:55,2022-04-05 06:16:10,0,,100,434,1,2022-04-05 06:16:10,R_2B9wFQ0MhAtK1Pc,,,,,,,anonymous,EN,1,AH7M74507AU1U,45,1,,7,6,7,6,78,7,6,7,6,82,6,6,7,6,86,4,4,4,5,81,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 06:10:48,2022-04-05 06:17:06,0,,100,377,1,2022-04-05 06:17:06,R_cwfEVKaVFJ6zp6N,,,,,,,anonymous,EN,1,A1QZAJKT5VYNM0,39,1,,,,,,,,,,,,,,,,,7,6,5,6,87,7,3,6,5,6,5,88,7,6,5,4,88,6,5,6,5,92,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 06:08:07,2022-04-05 06:20:19,0,,100,732,1,2022-04-05 06:20:19,R_2wLxAeZN9LzurrF,,,,,,,anonymous,EN,1,A1FIMCOQVUVI6M,29,1,,,,,,,,,,,,,,,,,7,6,6,7,89,7,5,7,6,7,7,84,7,6,7,7,87,7,6,6,6,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 06:29:07,2022-04-05 06:31:12,0,,100,125,1,2022-04-05 06:31:13,R_AC1ILZyNml2xrmV,,,,,,,anonymous,EN,1,AKCS9995WTTU8,30,1,,6,7,7,6,75,,,,,,7,6,7,7,78,,,,,,1,1,,,,,,7,7,6,7,83,,,,,,7,6,6,6,88,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 06:41:52,2022-04-05 06:44:08,0,,100,135,1,2022-04-05 06:44:08,R_6ncYvicuKYNhsit,,,,,,,anonymous,EN,1,ABXI4GBPSE8FP,54,1,,,,,,,,,,,,,,,,,,,,,,5,2,,,,,,4,5,6,5,62,,,,,,,,,,,3,4,5,6,58,,,,,,,,,,,4,5,5,6,64,3,MTurk
2022-04-05 06:43:35,2022-04-05 06:47:20,0,,100,225,1,2022-04-05 06:47:21,R_2wQZvUj2QzESsLD,,,,,,,anonymous,EN,1,A1XU65ECGBIWCF,29,1,,7,6,7,7,90,6,7,7,6,80,6,7,6,6,90,7,6,6,6,90,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 08:34:53,2022-04-05 08:37:02,0,,100,129,1,2022-04-05 08:37:02,R_xa1sdn75pRI1QZ3,,,,,,,anonymous,EN,1,A2UTUFQNF2SRCH,30,1,,,,,,,,,,,,6,6,5,6,72,,,,,,1,5,,,,,,,,,,,,,,,,5,6,6,5,84,5,4,6,6,75,6,5,4,7,68,,,,,,,,,,,1,MTurk
2022-04-05 08:34:51,2022-04-05 08:37:49,0,,100,177,1,2022-04-05 08:37:49,R_33kY0MWPNlwBlMW,,,,,,,anonymous,EN,1,ALDQRWYZ8KQ9A,44,1,,,,,,,,,,,,,,,,,5,4,5,7,60,7,2,,,,,,,,,,,,,,,,,,,,,6,6,6,7,80,6,5,7,7,75,7,6,6,6,80,,,,,,2,MTurk
2022-04-05 08:35:20,2022-04-05 08:40:18,0,,100,298,1,2022-04-05 08:40:19,R_78o6pwrdnmN57AR,,,,,,,anonymous,EN,1,A1WMOJNU4FFQY8,72,1,,7,7,7,7,78,7,7,7,7,82,6,6,6,6,82,6,6,6,6,76,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 08:36:49,2022-04-05 08:40:24,0,,100,214,1,2022-04-05 08:40:24,R_215rmzWt4RJYv7w,,,,,,,anonymous,EN,1,A378KE15XI4U4I,28,2,,4,6,4,6,62,,,,,,5,4,6,5,60,,,,,,1,2,,,,,,4,5,6,5,75,,,,,,6,4,6,4,59,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 08:37:02,2022-04-05 08:41:00,0,,100,237,1,2022-04-05 08:41:01,R_2vliyfDgR8mw9hz,,,,,,,anonymous,EN,1,ADGNX85N0ZU4H,38,1,,,,,,,,,,,,,,,,,5,7,6,3,69,7,2,,,,,,,,,,,,,,,,,,,,,5,4,6,6,95,5,7,6,7,86,5,4,6,3,72,,,,,,2,MTurk
2022-04-05 08:38:38,2022-04-05 08:41:54,0,,100,196,1,2022-04-05 08:41:54,R_A5Sao29dEaedMwV,,,,,,,anonymous,EN,1,AC3MQV9HUA6S0,31,1,,,,,,,,,,,,6,6,6,6,91,,,,,,7,3,,,,,,,,,,,,,,,,6,6,6,6,92,6,6,6,6,92,6,6,6,6,92,,,,,,,,,,,1,MTurk
2022-04-05 08:35:09,2022-04-05 08:45:43,0,,100,633,1,2022-04-05 08:45:43,R_9vpEsAMydR8ONcR,,,,,,,anonymous,EN,1,A18WSAKX5YN2FB,43,2,,,,,,,,,,,,,,,,,7,7,7,7,100,7,2,7,7,7,7,96,7,7,7,7,100,7,7,7,6,96,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 08:43:03,2022-04-05 08:47:21,0,,100,257,1,2022-04-05 08:47:22,R_10vBgTQwM4JHeCl,,,,,,,anonymous,EN,1,A1ZNF81S5LQ6A3,30,2,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,3,4,4,5,67,,,,,,,,,,,3,4,4,5,77,,,,,,3,3,4,5,69,3,5,4,5,78,1,MTurk
2022-04-05 08:35:11,2022-04-05 08:47:30,0,,100,739,1,2022-04-05 08:47:30,R_2dXyWX9uLvDx7x7,,,,,,,anonymous,EN,1,A16KOK0VCZXXH0,23,1,,3,5,3,5,100,3,4,5,4,100,3,4,5,6,90,4,3,5,6,93,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 08:43:35,2022-04-05 08:47:33,0,,100,238,1,2022-04-05 08:47:34,R_32PnyKqXka3xFzJ,,,,,,,anonymous,EN,1,A26M997VYVK0E6,34,1,,,,,,,,,,,,,,,,,5,7,7,5,76,7,2,5,6,6,5,72,6,7,7,6,74,5,4,5,7,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 08:45:44,2022-04-05 08:48:39,0,,100,174,1,2022-04-05 08:48:40,R_6sSm1ZGz2btPqG5,,,,,,,anonymous,EN,1,ABE4KQA4DMTWH,36,1,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,7,6,7,6,69,,,,,,,,,,,7,6,7,6,72,,,,,,,,,,,7,6,7,6,69,2,MTurk
2022-04-05 08:45:47,2022-04-05 08:48:44,0,,100,177,1,2022-04-05 08:48:44,R_ujMncWieUumzK93,,,,,,,anonymous,EN,1,AEJ0ZQQO56KFD,25,1,,,,,,,,,,,,,,,,,7,6,5,7,74,7,2,,,,,,,,,,,,,,,,,,,,,6,7,6,7,73,7,6,5,6,79,7,6,5,6,77,,,,,,2,MTurk
2022-04-05 08:46:48,2022-04-05 08:49:17,0,,100,148,1,2022-04-05 08:49:18,R_297aKBrCtUVgDiF,,,,,,,anonymous,EN,1,A27VFM67RPD2L5,50,2,,7,7,7,7,100,,,,,,7,7,7,7,100,,,,,,7,2,,,,,,7,7,7,7,100,,,,,,7,7,7,7,100,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 08:47:21,2022-04-05 08:49:33,0,,100,132,1,2022-04-05 08:49:34,R_2czND1KoaUxEXXs,,,,,,,anonymous,EN,1,A3NRIEMOJVVX4A,39,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,5,5,5,5,76,,,,,,,,,,,5,6,6,6,72,,,,,,5,5,5,5,75,6,6,6,6,75,2,MTurk
2022-04-05 08:47:57,2022-04-05 08:51:06,0,,100,188,1,2022-04-05 08:51:06,R_82i9A1vHrcCCvoR,,,,,,,anonymous,EN,1,AG3IR5HRIPKTT,30,1,,,,,,,,,,,,6,5,7,6,86,,,,,,7,2,,,,,,,,,,,,,,,,7,6,7,7,91,7,6,7,7,86,5,7,6,7,88,,,,,,,,,,,2,MTurk
2022-04-05 08:51:17,2022-04-05 08:53:28,0,,100,131,1,2022-04-05 08:53:28,R_1i9BwKHdvea0Ojg,,,,,,,anonymous,EN,1,A1FQCV8LYW9BJV,35,1,,,,,,,,,,,,,,,,,7,7,7,7,84,7,2,,,,,,,,,,,,,,,,,,,,,7,7,7,7,80,7,7,7,7,84,7,7,7,7,94,,,,,,1,MTurk
2022-04-05 08:52:35,2022-04-05 08:54:44,0,,100,128,1,2022-04-05 08:54:44,R_23Vjoq75pdWcQA5,,,,,,,anonymous,EN,1,A3R9G09MWQW6OY,33,2,,,,,,,,,,,,,,,,,7,6,7,7,75,7,3,7,7,7,7,88,7,7,7,7,95,7,7,7,7,88,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 08:43:26,2022-04-05 08:55:01,0,,100,694,1,2022-04-05 08:55:01,R_33sfFPBY28UcPdg,,,,,,,anonymous,EN,1,A1VZYFJ8170Q1R,56,2,,,,,,,,,,,,5,6,7,5,82,,,,,,7,2,,,,,,,,,,,,,,,,6,5,4,5,65,7,7,7,6,95,7,6,7,7,82,,,,,,,,,,,2,MTurk
2022-04-05 08:53:32,2022-04-05 08:55:01,0,,100,89,1,2022-04-05 08:55:03,R_2cwSh7C6JuQkjDf,,,,,,,anonymous,EN,1,A2H9YO47HFBFVX,23,1,,,,,,,,,,,,,,,,,5,3,5,6,100,7,2,,,,,,,,,,,,,,,,,,,,,3,4,5,6,100,3,4,4,5,100,4,5,4,5,100,,,,,,2,MTurk
2022-04-05 08:47:57,2022-04-05 08:58:26,0,,100,628,1,2022-04-05 08:58:26,R_22nmYeoj7Vc8SU6,,,,,,,anonymous,EN,1,A1GA9DG3ZN914J,69,2,,5,6,5,6,60,6,7,6,6,61,5,6,6,6,62,6,7,6,6,67,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 08:52:44,2022-04-05 08:59:04,0,,100,379,1,2022-04-05 08:59:04,R_3lG3Sp3HOvAinMo,,,,,,,anonymous,EN,1,A304UJAE051J89,34,2,,7,7,7,7,100,,,,,,7,7,7,7,100,,,,,,7,2,,,,,,7,7,7,7,100,,,,,,7,7,7,7,100,,,,,,,,,,,,,,,,,,,,,3,MTurk
2022-04-05 08:59:00,2022-04-05 09:00:18,0,,100,77,1,2022-04-05 09:00:18,R_3JqqRVf9PlKIL9k,,,,,,,anonymous,EN,1,A16OWUR4C2AFCI,30,1,,,,,,,,,,,,,,,,,6,7,6,7,100,7,2,6,7,7,5,100,6,7,6,7,88,5,6,7,6,100,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 08:56:11,2022-04-05 09:00:52,0,,100,281,1,2022-04-05 09:00:54,R_1od6fnpHwpB02BK,,,,,,,anonymous,EN,1,AWDU600NXZ26L,35,2,,,,,,,,,,,,5,5,6,4,65,,,,,,7,5,,,,,,,,,,,,,,,,6,7,6,7,100,7,7,6,7,90,7,7,7,7,90,,,,,,,,,,,3,MTurk
2022-04-05 08:44:39,2022-04-05 09:05:06,0,,100,1227,1,2022-04-05 09:05:07,R_10H40eajG4fKec6,,,,,,,anonymous,EN,1,A1LK57TTXE9S9Y,42,1,,7,7,6,6,84,7,6,6,6,69,6,7,6,5,68,6,6,5,5,77,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 08:57:30,2022-04-05 09:05:52,0,,100,502,1,2022-04-05 09:05:53,R_3Rz3TcrYLKim4hK,,,,,,,anonymous,EN,1,A2WW2LUXUQTB4Q,37,1,,6,5,6,5,90,,,,,,7,5,6,6,71,,,,,,7,2,,,,,,6,5,5,5,73,,,,,,3,4,6,5,41,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 09:07:52,2022-04-05 09:08:53,0,,100,61,1,2022-04-05 09:08:54,R_syZS5r5uV4Y5obf,,,,,,,anonymous,EN,1,A39LVL4A92K88X,24,1,,,,,,,,,,,,,,,,,6,1,3,2,75,7,2,,,,,,,,,,,,,,,,,,,,,4,3,1,4,65,1,3,5,6,50,4,5,2,6,70,,,,,,2,MTurk
2022-04-05 08:54:14,2022-04-05 09:11:07,0,,100,1013,1,2022-04-05 09:11:11,R_3FIeVJWdDUWYu9K,,,,,,,anonymous,EN,1,A3SXQNCJD6U86L,34,1,,7,7,6,7,96,,,,,,6,7,7,6,94,,,,,,7,2,,,,,,7,7,7,6,95,,,,,,5,6,6,7,85,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 09:05:34,2022-04-05 09:16:47,0,,100,673,1,2022-04-05 09:16:47,R_3GdpjUJgVZJq2o1,,,,,,,anonymous,EN,1,A3UR59FPGYDQGD,42,1,,6,4,6,5,41,5,4,5,3,54,5,4,3,6,54,5,3,5,6,46,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 09:15:39,2022-04-05 09:17:50,0,,100,130,1,2022-04-05 09:17:50,R_3Rw0NFfnndA8Czy,,,,,,,anonymous,EN,1,A3PJY7THMUIR4M,57,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,7,7,7,7,89,,,,,,,,,,,6,6,7,7,75,,,,,,6,6,6,6,70,7,6,7,6,79,2,MTurk
2022-04-05 09:15:33,2022-04-05 09:18:48,0,,100,194,1,2022-04-05 09:18:48,R_1mdOITp8i7oEd8q,,,,,,,anonymous,EN,1,A27BN3L3PUVO39,32,1,,,,,,,,,,,,,,,,,6,5,6,6,87,1,3,7,5,5,6,84,6,6,6,6,91,6,6,6,6,93,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 09:16:23,2022-04-05 09:19:56,0,,100,212,1,2022-04-05 09:19:56,R_1F2PNQtCecKqYPM,,,,,,,anonymous,EN,1,A27V2X7J8UB0D6,28,1,,,,,,,,,,,,,,,,,5,5,4,6,66,7,5,5,4,5,4,66,5,4,5,4,68,5,4,5,5,59,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 09:18:14,2022-04-05 09:20:43,0,,100,149,1,2022-04-05 09:20:44,R_3NIAQcsePfjAO8r,,,,,,,anonymous,EN,1,A1IXE3TKJAPMX6,42,1,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,7,6,7,7,96,,,,,,,,,,,6,7,6,7,92,,,,,,6,7,6,7,98,,,,,,3,MTurk
2022-04-05 09:21:03,2022-04-05 09:23:25,0,,100,142,1,2022-04-05 09:23:26,R_Rz4Y9IaKMZt2STD,,,,,,,anonymous,EN,1,AFYPTDEBIAO58,32,1,,6,5,6,5,63,6,7,6,7,77,6,5,6,5,80,4,2,4,3,38,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 09:20:03,2022-04-05 09:24:03,0,,100,239,1,2022-04-05 09:24:04,R_O2lmcJVNXHoFuoh,,,,,,,anonymous,EN,1,A2SMITD42MLB7Y,25,2,,,,,,,,,,,,7,6,7,7,100,,,,,,7,5,,,,,,,,,,,,,,,,7,6,7,7,100,7,7,7,6,100,7,6,7,7,100,,,,,,,,,,,2,MTurk
2022-04-05 09:24:05,2022-04-05 09:25:45,0,,100,100,1,2022-04-05 09:25:45,R_2wLCktgeI1i5dKM,,,,,,,anonymous,EN,1,ARNR1RWL7A9Y6,40,1,,,,,,,,,,,,,,,,,6,6,4,6,49,1,2,,,,,,,,,,,,,,,,,,,,,6,7,3,5,76,7,6,4,6,83,6,4,2,6,83,,,,,,1,MTurk
2022-04-05 09:24:04,2022-04-05 09:26:37,0,,100,153,1,2022-04-05 09:26:38,R_3fCr0bUuAhj5JxO,,,,,,,anonymous,EN,1,A1KI6JFFI8HC2D,32,1,,6,7,6,5,74,6,7,6,7,84,6,5,6,5,70,3,4,3,4,40,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 09:25:29,2022-04-05 09:29:52,0,,100,263,1,2022-04-05 09:29:53,R_1luI5qCpoIap15k,,,,,,,anonymous,EN,1,A2PLSAMO5QLQYY,28,2,,,,,,,,,,,,,,,,,4,5,6,7,82,1,1,4,5,6,7,100,4,5,6,7,84,4,5,6,7,100,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 09:27:54,2022-04-05 09:30:01,0,,100,127,1,2022-04-05 09:30:02,R_3KvIwfVS9moNavt,,,,,,,anonymous,EN,1,A2YO837C0O1E91,32,2,,7,7,7,7,99,,,,,,7,7,6,4,81,,,,,,7,2,,,,,,7,7,7,7,93,,,,,,7,7,7,7,100,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 09:28:51,2022-04-05 09:31:56,0,,100,185,1,2022-04-05 09:31:57,R_5uQ1aTIixL2mn5f,,,,,,,anonymous,EN,1,AROOCBM042SJD,37,2,,,,,,,,,,,,,,,,,7,7,7,7,94,7,5,,,,,,,,,,,,,,,,,,,,,7,7,7,7,93,7,7,7,6,100,5,7,6,6,98,,,,,,2,MTurk
2022-04-05 09:31:32,2022-04-05 09:33:25,0,,100,113,1,2022-04-05 09:33:25,R_2vk5pJwKjeQE8hy,,,,,,,anonymous,EN,1,A20KIJRVCQSC5L,53,1,,,,,,,,,,,,4,5,4,6,74,,,,,,7,2,,,,,,,,,,,,,,,,5,6,5,5,78,4,5,6,6,84,6,4,5,4,79,,,,,,,,,,,1,MTurk
2022-04-05 09:35:45,2022-04-05 09:39:48,0,,100,242,1,2022-04-05 09:39:48,R_1rGr5PmaltBVAPS,,,,,,,anonymous,EN,1,A13FUEPWBCLBUY,38,1,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,,,,,,,,,,,,,,,,7,7,7,7,100,,,,,,7,7,7,7,97,7,7,7,7,100,3,MTurk
2022-04-05 09:38:02,2022-04-05 09:40:34,0,,100,151,1,2022-04-05 09:40:34,R_3hs985r0pnDKZdo,,,,,,,anonymous,EN,1,A1SEVTXYQZVVKX,35,2,,,,,,,,,,,,6,6,6,6,81,,,,,,7,2,,,,,,,,,,,,,,,,6,6,6,6,82,6,6,6,6,82,6,6,6,6,81,,,,,,,,,,,2,MTurk
2022-04-05 09:31:40,2022-04-05 09:42:57,0,,100,676,1,2022-04-05 09:42:57,R_23frb4IOUUvLZrV,,,,,,,anonymous,EN,1,A2B0OZDQ6ZR0MS,29,1,,,,,,,,,,,,,,,,,4,5,5,5,53,7,2,4,5,5,5,56,4,4,5,5,63,4,4,5,5,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 09:43:10,2022-04-05 09:46:31,0,,100,201,1,2022-04-05 09:46:32,R_2zr5AwWsFLJ13uX,,,,,,,anonymous,EN,1,AWIHHIG655I6R,30,1,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,2,3,4,5,75,,,,,,,,,,,2,3,4,5,71,,,,,,2,3,4,6,75,2,3,4,5,71,1,MTurk
2022-04-05 09:51:59,2022-04-05 09:56:23,0,,100,264,1,2022-04-05 09:56:23,R_31Wo3NPuGkYa7pp,,,,,,,anonymous,EN,1,ABXOKWQTDH565,28,2,,7,7,7,7,83,,,,,,7,7,7,7,88,,,,,,7,5,,,,,,6,5,6,6,82,,,,,,6,6,7,6,92,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 09:54:56,2022-04-05 09:56:38,0,,100,101,1,2022-04-05 09:56:38,R_27j89nB3AnW7wH3,,,,,,,anonymous,EN,1,A2BZY06YRWGEDL,33,1,,7,7,7,7,100,7,7,6,7,99,7,7,6,6,95,7,7,7,7,100,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MTurk
2022-04-05 09:55:52,2022-04-05 09:58:08,0,,100,136,1,2022-04-05 09:58:09,R_1oASpdarFSPmgFl,,,,,,,anonymous,EN,1,A3914P24XPNPY3,34,2,,,,,,,,,,,,,,,,,4,5,5,6,48,7,5,,,,,,,,,,,,,,,,,,,,,5,6,6,6,59,5,6,6,6,74,5,4,4,5,50,,,,,,2,MTurk
2022-04-05 10:10:24,2022-04-05 10:12:59,0,,100,155,1,2022-04-05 10:12:59,R_21oCxGGmcPzAVNf,,,,,,,anonymous,EN,1,A2SVUFIX1OXB1D,25,1,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,5,5,7,6,90,,,,,,,,,,,6,6,5,5,77,,,,,,5,6,5,6,82,5,6,5,6,86,2,MTurk
2022-04-05 10:04:01,2022-04-05 10:15:15,0,,100,673,1,2022-04-05 10:15:15,R_2DV6mT5T97a7JQv,,,,,,,anonymous,EN,1,A2PMMAF9AU4ZPV,29,2,,7,7,7,5,94,,,,,,7,7,6,4,96,,,,,,7,2,,,,,,7,7,7,4,95,,,,,,7,7,6,4,97,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 10:12:00,2022-04-05 10:20:09,0,,100,488,1,2022-04-05 10:20:09,R_11jR9xGxAKOwdpK,,,,,,,anonymous,EN,1,AK4ZRSQMRTXTJ,25,1,,,,,,,,,,,,,,,,,4,5,6,6,82,7,5,4,6,5,6,83,5,4,5,5,93,4,3,6,4,69,,,,,,,,,,,,,,,,,,,,,,,,,,1,MTurk
2022-04-05 10:16:10,2022-04-05 10:24:42,0,,100,511,1,2022-04-05 10:24:42,R_89chuNpxzxNxQqJ,,,,,,,anonymous,EN,1,A3IZZUD5UVQEVO,54,1,,,,,,,,,,,,5,7,4,4,65,,,,,,7,2,,,,,,,,,,,,,,,,5,7,6,5,66,7,4,4,3,90,7,6,7,7,88,,,,,,,,,,,1,MTurk
2022-04-05 10:41:00,2022-04-05 10:43:24,0,,100,143,1,2022-04-05 10:43:25,R_1OGZWLO2ATwBmjj,,,,,,,anonymous,EN,1,A1L7IMKHFRJJT9,47,1,,,,,,,,,,,,,,,,,4,3,4,5,58,2,2,,,,,,,,,,,,,,,,,,,,,4,3,4,5,61,5,4,3,5,63,4,3,4,5,59,,,,,,2,MTurk
